file_name,rotation_hz,sample_rate,col,label,test_measure
54.272.csv,54.272,50000,4,18,0g
54.272.csv,54.272,50000,5,18,0g
54.272.csv,54.272,50000,6,18,0g
56.7296.csv,56.7296,50000,1,18,0g
56.7296.csv,56.7296,50000,2,18,0g
56.7296.csv,56.7296,50000,3,18,0g
56.7296.csv,56.7296,50000,4,18,0g
56.7296.csv,56.7296,50000,5,18,0g
56.7296.csv,56.7296,50000,6,18,0g
52.224.csv,52.224,50000,1,18,0g
52.224.csv,52.224,50000,2,18,0g
52.224.csv,52.224,50000,3,18,0g
52.224.csv,52.224,50000,4,18,0g
52.224.csv,52.224,50000,5,18,0g
52.224.csv,52.224,50000,6,18,0g
25.6.csv,25.6,50000,1,18,0g
25.6.csv,25.6,50000,2,18,0g
25.6.csv,25.6,50000,3,18,0g
25.6.csv,25.6,50000,4,18,0g
25.6.csv,25.6,50000,5,18,0g
25.6.csv,25.6,50000,6,18,0g
47.9232.csv,47.9232,50000,1,18,0g
47.9232.csv,47.9232,50000,2,18,0g
47.9232.csv,47.9232,50000,3,18,0g
47.9232.csv,47.9232,50000,4,18,0g
47.9232.csv,47.9232,50000,5,18,0g
47.9232.csv,47.9232,50000,6,18,0g
45.6704.csv,45.6704,50000,1,18,0g
45.6704.csv,45.6704,50000,2,18,0g
45.6704.csv,45.6704,50000,3,18,0g
45.6704.csv,45.6704,50000,4,18,0g
45.6704.csv,45.6704,50000,5,18,0g
45.6704.csv,45.6704,50000,6,18,0g
14.7456.csv,14.7456,50000,1,18,0g
14.7456.csv,14.7456,50000,2,18,0g
14.7456.csv,14.7456,50000,3,18,0g
14.7456.csv,14.7456,50000,4,18,0g
14.7456.csv,14.7456,50000,5,18,0g
14.7456.csv,14.7456,50000,6,18,0g
21.504.csv,21.504,50000,1,18,0g
21.504.csv,21.504,50000,2,18,0g
21.504.csv,21.504,50000,3,18,0g
21.504.csv,21.504,50000,4,18,0g
21.504.csv,21.504,50000,5,18,0g
21.504.csv,21.504,50000,6,18,0g
33.792.csv,33.792,50000,1,18,0g
33.792.csv,33.792,50000,2,18,0g
33.792.csv,33.792,50000,3,18,0g
33.792.csv,33.792,50000,4,18,0g
33.792.csv,33.792,50000,5,18,0g
33.792.csv,33.792,50000,6,18,0g
38.7072.csv,38.7072,50000,1,18,0g
38.7072.csv,38.7072,50000,2,18,0g
38.7072.csv,38.7072,50000,3,18,0g
38.7072.csv,38.7072,50000,4,18,0g
38.7072.csv,38.7072,50000,5,18,0g
38.7072.csv,38.7072,50000,6,18,0g
29.4912.csv,29.4912,50000,1,18,0g
29.4912.csv,29.4912,50000,2,18,0g
29.4912.csv,29.4912,50000,3,18,0g
29.4912.csv,29.4912,50000,4,18,0g
29.4912.csv,29.4912,50000,5,18,0g
29.4912.csv,29.4912,50000,6,18,0g
19.6608.csv,19.6608,50000,1,18,0g
19.6608.csv,19.6608,50000,2,18,0g
19.6608.csv,19.6608,50000,3,18,0g
19.6608.csv,19.6608,50000,4,18,0g
19.6608.csv,19.6608,50000,5,18,0g
19.6608.csv,19.6608,50000,6,18,0g
46.4896.csv,46.4896,50000,1,18,0g
46.4896.csv,46.4896,50000,2,18,0g
46.4896.csv,46.4896,50000,3,18,0g
46.4896.csv,46.4896,50000,4,18,0g
46.4896.csv,46.4896,50000,5,18,0g
46.4896.csv,46.4896,50000,6,18,0g
36.4544.csv,36.4544,50000,1,18,35g
36.4544.csv,36.4544,50000,2,18,35g
36.4544.csv,36.4544,50000,3,18,35g
36.4544.csv,36.4544,50000,4,18,35g
36.4544.csv,36.4544,50000,5,18,35g
36.4544.csv,36.4544,50000,6,18,35g
26.2144.csv,26.2144,50000,1,18,35g
26.2144.csv,26.2144,50000,2,18,35g
26.2144.csv,26.2144,50000,3,18,35g
26.2144.csv,26.2144,50000,4,18,35g
26.2144.csv,26.2144,50000,5,18,35g
26.2144.csv,26.2144,50000,6,18,35g
18.6368.csv,18.6368,50000,1,18,35g
18.6368.csv,18.6368,50000,2,18,35g
18.6368.csv,18.6368,50000,3,18,35g
18.6368.csv,18.6368,50000,4,18,35g
18.6368.csv,18.6368,50000,5,18,35g
18.6368.csv,18.6368,50000,6,18,35g
28.672.csv,28.672,50000,1,18,35g
28.672.csv,28.672,50000,2,18,35g
28.672.csv,28.672,50000,3,18,35g
28.672.csv,28.672,50000,4,18,35g
28.672.csv,28.672,50000,5,18,35g
28.672.csv,28.672,50000,6,18,35g
42.1888.csv,42.1888,50000,1,18,35g
42.1888.csv,42.1888,50000,2,18,35g
42.1888.csv,42.1888,50000,3,18,35g
42.1888.csv,42.1888,50000,4,18,35g
42.1888.csv,42.1888,50000,5,18,35g
42.1888.csv,42.1888,50000,6,18,35g
34.2016.csv,34.2016,50000,1,18,35g
34.2016.csv,34.2016,50000,2,18,35g
34.2016.csv,34.2016,50000,3,18,35g
34.2016.csv,34.2016,50000,4,18,35g
34.2016.csv,34.2016,50000,5,18,35g
34.2016.csv,34.2016,50000,6,18,35g
13.1072.csv,13.1072,50000,1,18,35g
13.1072.csv,13.1072,50000,2,18,35g
13.1072.csv,13.1072,50000,3,18,35g
13.1072.csv,13.1072,50000,4,18,35g
13.1072.csv,13.1072,50000,5,18,35g
13.1072.csv,13.1072,50000,6,18,35g
21.0944.csv,21.0944,50000,1,18,35g
21.0944.csv,21.0944,50000,2,18,35g
21.0944.csv,21.0944,50000,3,18,35g
21.0944.csv,21.0944,50000,4,18,35g
21.0944.csv,21.0944,50000,5,18,35g
21.0944.csv,21.0944,50000,6,18,35g
24.3712.csv,24.3712,50000,1,18,35g
24.3712.csv,24.3712,50000,2,18,35g
24.3712.csv,24.3712,50000,3,18,35g
24.3712.csv,24.3712,50000,4,18,35g
24.3712.csv,24.3712,50000,5,18,35g
24.3712.csv,24.3712,50000,6,18,35g
38.0928.csv,38.0928,50000,1,18,35g
38.0928.csv,38.0928,50000,2,18,35g
38.0928.csv,38.0928,50000,3,18,35g
38.0928.csv,38.0928,50000,4,18,35g
38.0928.csv,38.0928,50000,5,18,35g
38.0928.csv,38.0928,50000,6,18,35g
39.936.csv,39.936,50000,1,18,35g
39.936.csv,39.936,50000,2,18,35g
39.936.csv,39.936,50000,3,18,35g
39.936.csv,39.936,50000,4,18,35g
39.936.csv,39.936,50000,5,18,35g
39.936.csv,39.936,50000,6,18,35g
48.128.csv,48.128,50000,1,18,35g
48.128.csv,48.128,50000,2,18,35g
48.128.csv,48.128,50000,3,18,35g
48.128.csv,48.128,50000,4,18,35g
48.128.csv,48.128,50000,5,18,35g
48.128.csv,48.128,50000,6,18,35g
16.384.csv,16.384,50000,1,18,35g
16.384.csv,16.384,50000,2,18,35g
16.384.csv,16.384,50000,3,18,35g
16.384.csv,16.384,50000,4,18,35g
16.384.csv,16.384,50000,5,18,35g
16.384.csv,16.384,50000,6,18,35g
47.104.csv,47.104,50000,1,18,35g
47.104.csv,47.104,50000,2,18,35g
47.104.csv,47.104,50000,3,18,35g
47.104.csv,47.104,50000,4,18,35g
47.104.csv,47.104,50000,5,18,35g
47.104.csv,47.104,50000,6,18,35g
27.2384.csv,27.2384,50000,1,18,35g
27.2384.csv,27.2384,50000,2,18,35g
27.2384.csv,27.2384,50000,3,18,35g
27.2384.csv,27.2384,50000,4,18,35g
27.2384.csv,27.2384,50000,5,18,35g
27.2384.csv,27.2384,50000,6,18,35g
31.5392.csv,31.5392,50000,1,18,35g
31.5392.csv,31.5392,50000,2,18,35g
31.5392.csv,31.5392,50000,3,18,35g
31.5392.csv,31.5392,50000,4,18,35g
31.5392.csv,31.5392,50000,5,18,35g
31.5392.csv,31.5392,50000,6,18,35g
33.1776.csv,33.1776,50000,1,18,35g
33.1776.csv,33.1776,50000,2,18,35g
33.1776.csv,33.1776,50000,3,18,35g
33.1776.csv,33.1776,50000,4,18,35g
33.1776.csv,33.1776,50000,5,18,35g
33.1776.csv,33.1776,50000,6,18,35g
40.96.csv,40.96,50000,1,18,35g
40.96.csv,40.96,50000,2,18,35g
40.96.csv,40.96,50000,3,18,35g
40.96.csv,40.96,50000,4,18,35g
40.96.csv,40.96,50000,5,18,35g
40.96.csv,40.96,50000,6,18,35g
22.3232.csv,22.3232,50000,1,18,35g
22.3232.csv,22.3232,50000,2,18,35g
22.3232.csv,22.3232,50000,3,18,35g
22.3232.csv,22.3232,50000,4,18,35g
22.3232.csv,22.3232,50000,5,18,35g
22.3232.csv,22.3232,50000,6,18,35g
20.6848.csv,20.6848,50000,1,18,35g
20.6848.csv,20.6848,50000,2,18,35g
20.6848.csv,20.6848,50000,3,18,35g
20.6848.csv,20.6848,50000,4,18,35g
20.6848.csv,20.6848,50000,5,18,35g
20.6848.csv,20.6848,50000,6,18,35g
17.8176.csv,17.8176,50000,1,18,35g
17.8176.csv,17.8176,50000,2,18,35g
17.8176.csv,17.8176,50000,3,18,35g
17.8176.csv,17.8176,50000,4,18,35g
17.8176.csv,17.8176,50000,5,18,35g
17.8176.csv,17.8176,50000,6,18,35g
23.552.csv,23.552,50000,1,18,35g
23.552.csv,23.552,50000,2,18,35g
23.552.csv,23.552,50000,3,18,35g
23.552.csv,23.552,50000,4,18,35g
23.552.csv,23.552,50000,5,18,35g
23.552.csv,23.552,50000,6,18,35g
19.2512.csv,19.2512,50000,1,18,35g
19.2512.csv,19.2512,50000,2,18,35g
19.2512.csv,19.2512,50000,3,18,35g
19.2512.csv,19.2512,50000,4,18,35g
19.2512.csv,19.2512,50000,5,18,35g
19.2512.csv,19.2512,50000,6,18,35g
35.6352.csv,35.6352,50000,1,18,35g
35.6352.csv,35.6352,50000,2,18,35g
35.6352.csv,35.6352,50000,3,18,35g
35.6352.csv,35.6352,50000,4,18,35g
35.6352.csv,35.6352,50000,5,18,35g
35.6352.csv,35.6352,50000,6,18,35g
46.8992.csv,46.8992,50000,1,18,35g
46.8992.csv,46.8992,50000,2,18,35g
46.8992.csv,46.8992,50000,3,18,35g
46.8992.csv,46.8992,50000,4,18,35g
46.8992.csv,46.8992,50000,5,18,35g
46.8992.csv,46.8992,50000,6,18,35g
48.9472.csv,48.9472,50000,1,18,35g
48.9472.csv,48.9472,50000,2,18,35g
48.9472.csv,48.9472,50000,3,18,35g
48.9472.csv,48.9472,50000,4,18,35g
48.9472.csv,48.9472,50000,5,18,35g
48.9472.csv,48.9472,50000,6,18,35g
43.4176.csv,43.4176,50000,1,18,35g
43.4176.csv,43.4176,50000,2,18,35g
43.4176.csv,43.4176,50000,3,18,35g
43.4176.csv,43.4176,50000,4,18,35g
43.4176.csv,43.4176,50000,5,18,35g
43.4176.csv,43.4176,50000,6,18,35g
44.2368.csv,44.2368,50000,1,18,35g
44.2368.csv,44.2368,50000,2,18,35g
44.2368.csv,44.2368,50000,3,18,35g
44.2368.csv,44.2368,50000,4,18,35g
44.2368.csv,44.2368,50000,5,18,35g
44.2368.csv,44.2368,50000,6,18,35g
39.3216.csv,39.3216,50000,1,18,35g
39.3216.csv,39.3216,50000,2,18,35g
39.3216.csv,39.3216,50000,3,18,35g
39.3216.csv,39.3216,50000,4,18,35g
39.3216.csv,39.3216,50000,5,18,35g
39.3216.csv,39.3216,50000,6,18,35g
25.8048.csv,25.8048,50000,1,18,35g
25.8048.csv,25.8048,50000,2,18,35g
25.8048.csv,25.8048,50000,3,18,35g
25.8048.csv,25.8048,50000,4,18,35g
25.8048.csv,25.8048,50000,5,18,35g
25.8048.csv,25.8048,50000,6,18,35g
37.4784.csv,37.4784,50000,1,18,35g
37.4784.csv,37.4784,50000,2,18,35g
37.4784.csv,37.4784,50000,3,18,35g
37.4784.csv,37.4784,50000,4,18,35g
37.4784.csv,37.4784,50000,5,18,35g
37.4784.csv,37.4784,50000,6,18,35g
45.6704.csv,45.6704,50000,1,18,35g
45.6704.csv,45.6704,50000,2,18,35g
45.6704.csv,45.6704,50000,3,18,35g
45.6704.csv,45.6704,50000,4,18,35g
45.6704.csv,45.6704,50000,5,18,35g
45.6704.csv,45.6704,50000,6,18,35g
14.7456.csv,14.7456,50000,1,18,35g
14.7456.csv,14.7456,50000,2,18,35g
14.7456.csv,14.7456,50000,3,18,35g
14.7456.csv,14.7456,50000,4,18,35g
14.7456.csv,14.7456,50000,5,18,35g
14.7456.csv,14.7456,50000,6,18,35g
58.9824.csv,58.9824,50000,1,18,35g
58.9824.csv,58.9824,50000,2,18,35g
58.9824.csv,58.9824,50000,3,18,35g
58.9824.csv,58.9824,50000,4,18,35g
58.9824.csv,58.9824,50000,5,18,35g
58.9824.csv,58.9824,50000,6,18,35g
32.5632.csv,32.5632,50000,1,18,35g
32.5632.csv,32.5632,50000,2,18,35g
32.5632.csv,32.5632,50000,3,18,35g
32.5632.csv,32.5632,50000,4,18,35g
32.5632.csv,32.5632,50000,5,18,35g
32.5632.csv,32.5632,50000,6,18,35g
30.9248.csv,30.9248,50000,1,18,35g
30.9248.csv,30.9248,50000,2,18,35g
30.9248.csv,30.9248,50000,3,18,35g
30.9248.csv,30.9248,50000,4,18,35g
30.9248.csv,30.9248,50000,5,18,35g
30.9248.csv,30.9248,50000,6,18,35g
29.4912.csv,29.4912,50000,1,18,35g
29.4912.csv,29.4912,50000,2,18,35g
29.4912.csv,29.4912,50000,3,18,35g
29.4912.csv,29.4912,50000,4,18,35g
29.4912.csv,29.4912,50000,5,18,35g
29.4912.csv,29.4912,50000,6,18,35g
19.456.csv,19.456,50000,1,18,20g
19.456.csv,19.456,50000,2,18,20g
19.456.csv,19.456,50000,3,18,20g
19.456.csv,19.456,50000,4,18,20g
19.456.csv,19.456,50000,5,18,20g
19.456.csv,19.456,50000,6,18,20g
28.0576.csv,28.0576,50000,1,18,20g
28.0576.csv,28.0576,50000,2,18,20g
28.0576.csv,28.0576,50000,3,18,20g
28.0576.csv,28.0576,50000,4,18,20g
28.0576.csv,28.0576,50000,5,18,20g
28.0576.csv,28.0576,50000,6,18,20g
32.3584.csv,32.3584,50000,1,18,20g
32.3584.csv,32.3584,50000,2,18,20g
32.3584.csv,32.3584,50000,3,18,20g
32.3584.csv,32.3584,50000,4,18,20g
32.3584.csv,32.3584,50000,5,18,20g
32.3584.csv,32.3584,50000,6,18,20g
26.624.csv,26.624,50000,1,18,20g
26.624.csv,26.624,50000,2,18,20g
26.624.csv,26.624,50000,3,18,20g
26.624.csv,26.624,50000,4,18,20g
26.624.csv,26.624,50000,5,18,20g
26.624.csv,26.624,50000,6,18,20g
41.3696.csv,41.3696,50000,1,18,20g
41.3696.csv,41.3696,50000,2,18,20g
41.3696.csv,41.3696,50000,3,18,20g
41.3696.csv,41.3696,50000,4,18,20g
41.3696.csv,41.3696,50000,5,18,20g
41.3696.csv,41.3696,50000,6,18,20g
34.2016.csv,34.2016,50000,1,18,20g
34.2016.csv,34.2016,50000,2,18,20g
34.2016.csv,34.2016,50000,3,18,20g
34.2016.csv,34.2016,50000,4,18,20g
34.2016.csv,34.2016,50000,5,18,20g
34.2016.csv,34.2016,50000,6,18,20g
31.9488.csv,31.9488,50000,1,18,20g
31.9488.csv,31.9488,50000,2,18,20g
31.9488.csv,31.9488,50000,3,18,20g
31.9488.csv,31.9488,50000,4,18,20g
31.9488.csv,31.9488,50000,5,18,20g
31.9488.csv,31.9488,50000,6,18,20g
55.296.csv,55.296,50000,1,18,20g
55.296.csv,55.296,50000,2,18,20g
55.296.csv,55.296,50000,3,18,20g
55.296.csv,55.296,50000,4,18,20g
55.296.csv,55.296,50000,5,18,20g
55.296.csv,55.296,50000,6,18,20g
43.6224.csv,43.6224,50000,1,18,20g
43.6224.csv,43.6224,50000,2,18,20g
43.6224.csv,43.6224,50000,3,18,20g
43.6224.csv,43.6224,50000,4,18,20g
43.6224.csv,43.6224,50000,5,18,20g
43.6224.csv,43.6224,50000,6,18,20g
21.0944.csv,21.0944,50000,1,18,20g
21.0944.csv,21.0944,50000,2,18,20g
21.0944.csv,21.0944,50000,3,18,20g
21.0944.csv,21.0944,50000,4,18,20g
21.0944.csv,21.0944,50000,5,18,20g
21.0944.csv,21.0944,50000,6,18,20g
38.2976.csv,38.2976,50000,1,18,20g
38.2976.csv,38.2976,50000,2,18,20g
38.2976.csv,38.2976,50000,3,18,20g
38.2976.csv,38.2976,50000,4,18,20g
38.2976.csv,38.2976,50000,5,18,20g
38.2976.csv,38.2976,50000,6,18,20g
12.9024.csv,12.9024,50000,1,18,20g
12.9024.csv,12.9024,50000,2,18,20g
12.9024.csv,12.9024,50000,3,18,20g
12.9024.csv,12.9024,50000,4,18,20g
12.9024.csv,12.9024,50000,5,18,20g
12.9024.csv,12.9024,50000,6,18,20g
60.6208.csv,60.6208,50000,1,18,20g
60.6208.csv,60.6208,50000,2,18,20g
60.6208.csv,60.6208,50000,3,18,20g
60.6208.csv,60.6208,50000,4,18,20g
60.6208.csv,60.6208,50000,5,18,20g
60.6208.csv,60.6208,50000,6,18,20g
24.3712.csv,24.3712,50000,1,18,20g
24.3712.csv,24.3712,50000,2,18,20g
24.3712.csv,24.3712,50000,3,18,20g
24.3712.csv,24.3712,50000,4,18,20g
24.3712.csv,24.3712,50000,5,18,20g
24.3712.csv,24.3712,50000,6,18,20g
47.3088.csv,47.3088,50000,1,18,20g
47.3088.csv,47.3088,50000,2,18,20g
47.3088.csv,47.3088,50000,3,18,20g
47.3088.csv,47.3088,50000,4,18,20g
47.3088.csv,47.3088,50000,5,18,20g
47.3088.csv,47.3088,50000,6,18,20g
54.0672.csv,54.0672,50000,1,18,20g
54.0672.csv,54.0672,50000,2,18,20g
54.0672.csv,54.0672,50000,3,18,20g
54.0672.csv,54.0672,50000,4,18,20g
54.0672.csv,54.0672,50000,5,18,20g
54.0672.csv,54.0672,50000,6,18,20g
48.3328.csv,48.3328,50000,1,18,20g
48.3328.csv,48.3328,50000,2,18,20g
48.3328.csv,48.3328,50000,3,18,20g
48.3328.csv,48.3328,50000,4,18,20g
48.3328.csv,48.3328,50000,5,18,20g
48.3328.csv,48.3328,50000,6,18,20g
61.44.csv,61.44,50000,1,18,20g
61.44.csv,61.44,50000,2,18,20g
61.44.csv,61.44,50000,3,18,20g
61.44.csv,61.44,50000,4,18,20g
61.44.csv,61.44,50000,5,18,20g
61.44.csv,61.44,50000,6,18,20g
16.384.csv,16.384,50000,1,18,20g
16.384.csv,16.384,50000,2,18,20g
16.384.csv,16.384,50000,3,18,20g
16.384.csv,16.384,50000,4,18,20g
16.384.csv,16.384,50000,5,18,20g
16.384.csv,16.384,50000,6,18,20g
51.2.csv,51.2,50000,1,18,20g
51.2.csv,51.2,50000,2,18,20g
51.2.csv,51.2,50000,3,18,20g
51.2.csv,51.2,50000,4,18,20g
51.2.csv,51.2,50000,5,18,20g
51.2.csv,51.2,50000,6,18,20g
49.3568.csv,49.3568,50000,1,18,20g
49.3568.csv,49.3568,50000,2,18,20g
49.3568.csv,49.3568,50000,3,18,20g
49.3568.csv,49.3568,50000,4,18,20g
49.3568.csv,49.3568,50000,5,18,20g
49.3568.csv,49.3568,50000,6,18,20g
36.6592.csv,36.6592,50000,1,18,20g
36.6592.csv,36.6592,50000,2,18,20g
36.6592.csv,36.6592,50000,3,18,20g
36.6592.csv,36.6592,50000,4,18,20g
36.6592.csv,36.6592,50000,5,18,20g
36.6592.csv,36.6592,50000,6,18,20g
33.1776.csv,33.1776,50000,1,18,20g
33.1776.csv,33.1776,50000,2,18,20g
33.1776.csv,33.1776,50000,3,18,20g
33.1776.csv,33.1776,50000,4,18,20g
33.1776.csv,33.1776,50000,5,18,20g
33.1776.csv,33.1776,50000,6,18,20g
30.72.csv,30.72,50000,1,18,20g
30.72.csv,30.72,50000,2,18,20g
30.72.csv,30.72,50000,3,18,20g
30.72.csv,30.72,50000,4,18,20g
30.72.csv,30.72,50000,5,18,20g
30.72.csv,30.72,50000,6,18,20g
42.3936.csv,42.3936,50000,1,18,20g
42.3936.csv,42.3936,50000,2,18,20g
42.3936.csv,42.3936,50000,3,18,20g
42.3936.csv,42.3936,50000,4,18,20g
42.3936.csv,42.3936,50000,5,18,20g
42.3936.csv,42.3936,50000,6,18,20g
22.3232.csv,22.3232,50000,1,18,20g
22.3232.csv,22.3232,50000,2,18,20g
22.3232.csv,22.3232,50000,3,18,20g
22.3232.csv,22.3232,50000,4,18,20g
22.3232.csv,22.3232,50000,5,18,20g
22.3232.csv,22.3232,50000,6,18,20g
18.2272.csv,18.2272,50000,1,18,20g
18.2272.csv,18.2272,50000,2,18,20g
18.2272.csv,18.2272,50000,3,18,20g
18.2272.csv,18.2272,50000,4,18,20g
18.2272.csv,18.2272,50000,5,18,20g
18.2272.csv,18.2272,50000,6,18,20g
16.9984.csv,16.9984,50000,1,18,20g
16.9984.csv,16.9984,50000,2,18,20g
16.9984.csv,16.9984,50000,3,18,20g
16.9984.csv,16.9984,50000,4,18,20g
16.9984.csv,16.9984,50000,5,18,20g
16.9984.csv,16.9984,50000,6,18,20g
39.1168.csv,39.1168,50000,1,18,20g
39.1168.csv,39.1168,50000,2,18,20g
39.1168.csv,39.1168,50000,3,18,20g
39.1168.csv,39.1168,50000,4,18,20g
39.1168.csv,39.1168,50000,5,18,20g
39.1168.csv,39.1168,50000,6,18,20g
40.3456.csv,40.3456,50000,1,18,20g
40.3456.csv,40.3456,50000,2,18,20g
40.3456.csv,40.3456,50000,3,18,20g
40.3456.csv,40.3456,50000,4,18,20g
40.3456.csv,40.3456,50000,5,18,20g
40.3456.csv,40.3456,50000,6,18,20g
53.4528.csv,53.4528,50000,1,18,20g
53.4528.csv,53.4528,50000,2,18,20g
53.4528.csv,53.4528,50000,3,18,20g
53.4528.csv,53.4528,50000,4,18,20g
53.4528.csv,53.4528,50000,5,18,20g
53.4528.csv,53.4528,50000,6,18,20g
35.0208.csv,35.0208,50000,1,18,20g
35.0208.csv,35.0208,50000,2,18,20g
35.0208.csv,35.0208,50000,3,18,20g
35.0208.csv,35.0208,50000,4,18,20g
35.0208.csv,35.0208,50000,5,18,20g
35.0208.csv,35.0208,50000,6,18,20g
59.392.csv,59.392,50000,1,18,20g
59.392.csv,59.392,50000,2,18,20g
59.392.csv,59.392,50000,3,18,20g
59.392.csv,59.392,50000,4,18,20g
59.392.csv,59.392,50000,5,18,20g
59.392.csv,59.392,50000,6,18,20g
20.2752.csv,20.2752,50000,1,18,20g
20.2752.csv,20.2752,50000,2,18,20g
20.2752.csv,20.2752,50000,3,18,20g
20.2752.csv,20.2752,50000,4,18,20g
20.2752.csv,20.2752,50000,5,18,20g
20.2752.csv,20.2752,50000,6,18,20g
46.8992.csv,46.8992,50000,1,18,20g
46.8992.csv,46.8992,50000,2,18,20g
46.8992.csv,46.8992,50000,3,18,20g
46.8992.csv,46.8992,50000,4,18,20g
46.8992.csv,46.8992,50000,5,18,20g
46.8992.csv,46.8992,50000,6,18,20g
23.1424.csv,23.1424,50000,1,18,20g
23.1424.csv,23.1424,50000,2,18,20g
23.1424.csv,23.1424,50000,3,18,20g
23.1424.csv,23.1424,50000,4,18,20g
23.1424.csv,23.1424,50000,5,18,20g
23.1424.csv,23.1424,50000,6,18,20g
44.4416.csv,44.4416,50000,1,18,20g
44.4416.csv,44.4416,50000,2,18,20g
44.4416.csv,44.4416,50000,3,18,20g
44.4416.csv,44.4416,50000,4,18,20g
44.4416.csv,44.4416,50000,5,18,20g
44.4416.csv,44.4416,50000,6,18,20g
58.5728.csv,58.5728,50000,1,18,20g
58.5728.csv,58.5728,50000,2,18,20g
58.5728.csv,58.5728,50000,3,18,20g
58.5728.csv,58.5728,50000,4,18,20g
58.5728.csv,58.5728,50000,5,18,20g
58.5728.csv,58.5728,50000,6,18,20g
56.7296.csv,56.7296,50000,1,18,20g
56.7296.csv,56.7296,50000,2,18,20g
56.7296.csv,56.7296,50000,3,18,20g
56.7296.csv,56.7296,50000,4,18,20g
56.7296.csv,56.7296,50000,5,18,20g
56.7296.csv,56.7296,50000,6,18,20g
37.888.csv,37.888,50000,1,18,20g
37.888.csv,37.888,50000,2,18,20g
37.888.csv,37.888,50000,3,18,20g
37.888.csv,37.888,50000,4,18,20g
37.888.csv,37.888,50000,5,18,20g
37.888.csv,37.888,50000,6,18,20g
15.9744.csv,15.9744,50000,1,18,20g
15.9744.csv,15.9744,50000,2,18,20g
15.9744.csv,15.9744,50000,3,18,20g
15.9744.csv,15.9744,50000,4,18,20g
15.9744.csv,15.9744,50000,5,18,20g
15.9744.csv,15.9744,50000,6,18,20g
25.8048.csv,25.8048,50000,1,18,20g
25.8048.csv,25.8048,50000,2,18,20g
25.8048.csv,25.8048,50000,3,18,20g
25.8048.csv,25.8048,50000,4,18,20g
25.8048.csv,25.8048,50000,5,18,20g
25.8048.csv,25.8048,50000,6,18,20g
52.224.csv,52.224,50000,1,18,20g
52.224.csv,52.224,50000,2,18,20g
52.224.csv,52.224,50000,3,18,20g
52.224.csv,52.224,50000,4,18,20g
52.224.csv,52.224,50000,5,18,20g
52.224.csv,52.224,50000,6,18,20g
50.5856.csv,50.5856,50000,1,18,20g
50.5856.csv,50.5856,50000,2,18,20g
50.5856.csv,50.5856,50000,3,18,20g
50.5856.csv,50.5856,50000,4,18,20g
50.5856.csv,50.5856,50000,5,18,20g
50.5856.csv,50.5856,50000,6,18,20g
13.9264.csv,13.9264,50000,1,18,20g
13.9264.csv,13.9264,50000,2,18,20g
13.9264.csv,13.9264,50000,3,18,20g
13.9264.csv,13.9264,50000,4,18,20g
13.9264.csv,13.9264,50000,5,18,20g
13.9264.csv,13.9264,50000,6,18,20g
28.4672.csv,28.4672,50000,1,18,20g
28.4672.csv,28.4672,50000,2,18,20g
28.4672.csv,28.4672,50000,3,18,20g
28.4672.csv,28.4672,50000,4,18,20g
28.4672.csv,28.4672,50000,5,18,20g
28.4672.csv,28.4672,50000,6,18,20g
45.6704.csv,45.6704,50000,1,18,20g
45.6704.csv,45.6704,50000,2,18,20g
45.6704.csv,45.6704,50000,3,18,20g
45.6704.csv,45.6704,50000,4,18,20g
45.6704.csv,45.6704,50000,5,18,20g
45.6704.csv,45.6704,50000,6,18,20g
57.5488.csv,57.5488,50000,1,18,20g
57.5488.csv,57.5488,50000,2,18,20g
57.5488.csv,57.5488,50000,3,18,20g
57.5488.csv,57.5488,50000,4,18,20g
57.5488.csv,57.5488,50000,5,18,20g
57.5488.csv,57.5488,50000,6,18,20g
29.4912.csv,29.4912,50000,1,18,20g
29.4912.csv,29.4912,50000,2,18,20g
29.4912.csv,29.4912,50000,3,18,20g
29.4912.csv,29.4912,50000,4,18,20g
29.4912.csv,29.4912,50000,5,18,20g
29.4912.csv,29.4912,50000,6,18,20g
56.5248.csv,56.5248,50000,1,19,6g
56.5248.csv,56.5248,50000,2,19,6g
56.5248.csv,56.5248,50000,3,19,6g
56.5248.csv,56.5248,50000,4,19,6g
56.5248.csv,56.5248,50000,5,19,6g
56.5248.csv,56.5248,50000,6,19,6g
49.152.csv,49.152,50000,1,19,6g
49.152.csv,49.152,50000,2,19,6g
49.152.csv,49.152,50000,3,19,6g
49.152.csv,49.152,50000,4,19,6g
49.152.csv,49.152,50000,5,19,6g
49.152.csv,49.152,50000,6,19,6g
53.0432.csv,53.0432,50000,1,19,6g
53.0432.csv,53.0432,50000,2,19,6g
53.0432.csv,53.0432,50000,3,19,6g
53.0432.csv,53.0432,50000,4,19,6g
53.0432.csv,53.0432,50000,5,19,6g
53.0432.csv,53.0432,50000,6,19,6g
60.2112.csv,60.2112,50000,1,19,6g
60.2112.csv,60.2112,50000,2,19,6g
60.2112.csv,60.2112,50000,3,19,6g
60.2112.csv,60.2112,50000,4,19,6g
60.2112.csv,60.2112,50000,5,19,6g
60.2112.csv,60.2112,50000,6,19,6g
37.2736.csv,37.2736,50000,1,19,6g
37.2736.csv,37.2736,50000,2,19,6g
37.2736.csv,37.2736,50000,3,19,6g
37.2736.csv,37.2736,50000,4,19,6g
