file_name,bearing_code,sample_rate,rotation_hz,normal,intensity,fault
37.5Hz11kN/Bearing2_5/180.csv,Bearing2_5,25600,37.5,False,50,Outer Race
37.5Hz11kN/Bearing2_5/181.csv,Bearing2_5,25600,37.5,False,50,Outer Race
37.5Hz11kN/Bearing2_5/182.csv,Bearing2_5,25600,37.5,False,50,Outer Race
37.5Hz11kN/Bearing2_5/183.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/184.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/185.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/186.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/187.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/188.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/189.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/190.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/191.csv,Bearing2_5,25600,37.5,False,75,Outer Race
37.5Hz11kN/Bearing2_5/192.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/193.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/194.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/195.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/196.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/197.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/198.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/199.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/200.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/201.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/202.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/203.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/204.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/205.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/206.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/207.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/208.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/209.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/210.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/211.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/212.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/213.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/214.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/215.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/216.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/217.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/218.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/219.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/220.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/221.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/222.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/223.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/224.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/225.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/226.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/227.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/228.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/229.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/230.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/231.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/232.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/233.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/234.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/235.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/236.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/237.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/238.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/239.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/240.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/241.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/242.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/243.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/244.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/245.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/246.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/247.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/248.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/249.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/250.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/251.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/252.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/253.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/254.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/255.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/256.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/257.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/258.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/259.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/260.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/261.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/262.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/263.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/264.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/265.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/266.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/267.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/268.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/269.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/270.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/271.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/272.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/273.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/274.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/275.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/276.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/277.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/278.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/279.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/280.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/281.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/282.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/283.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/284.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/285.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/286.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/287.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/288.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/289.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/290.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/291.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/292.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/293.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/294.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/295.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/296.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/297.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/298.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/299.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/300.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/301.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/302.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/303.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/304.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/305.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/306.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/307.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/308.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/309.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/310.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/311.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/312.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/313.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/314.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/315.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/316.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/317.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/318.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/319.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/320.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/321.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/322.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/323.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/324.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/325.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/326.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/327.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/328.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/329.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/330.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/331.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/332.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/333.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/334.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/335.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/336.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/337.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/338.csv,Bearing2_5,25600,37.5,False,100,Outer Race
37.5Hz11kN/Bearing2_5/339.csv,Bearing2_5,25600,37.5,False,100,Outer Race
40Hz10kN/Bearing3_1/1.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/2.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/3.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/4.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/5.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/6.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/7.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/8.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/9.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/10.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/11.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/12.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/13.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/14.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/15.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/16.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/17.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/18.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/19.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/20.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/21.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/22.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/23.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/24.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/25.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/26.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/27.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/28.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/29.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/30.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/31.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/32.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/33.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/34.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/35.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/36.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/37.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/38.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/39.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/40.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/41.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/42.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/43.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/44.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/45.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/46.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/47.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/48.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/49.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/50.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/51.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/52.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/53.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/54.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/55.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/56.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/57.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/58.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/59.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/60.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/61.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/62.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/63.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/64.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/65.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/66.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/67.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/68.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/69.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/70.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/71.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/72.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/73.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/74.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/75.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/76.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/77.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/78.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/79.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/80.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/81.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/82.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/83.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/84.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/85.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/86.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/87.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/88.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/89.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/90.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/91.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/92.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/93.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/94.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/95.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/96.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/97.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/98.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/99.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/100.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/101.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/102.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/103.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/104.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/105.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/106.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/107.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/108.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/109.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/110.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/111.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/112.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/113.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/114.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/115.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/116.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/117.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/118.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/119.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/120.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/121.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/122.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/123.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/124.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/125.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/126.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/127.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/128.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/129.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/130.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/131.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/132.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/133.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/134.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/135.csv,Bearing3_1,25600,40.0,True,0,Outer Race
40Hz10kN/Bearing3_1/136.csv,Bearing3_1,25600,40.0,True,0,Outer Race
